"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"	"route_class"	"candidate_group_id"
"R07-06"	"R07"	"requirement-documents/08-non-functional-requirements/maintainability/README.md"	"4710ca85041dbfe386e59cd32cba9a97f293bcb895a685131b59eaebf5add489"	"318"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/索引**；不提取指标。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/索引**；不提取指标。"	"无 NFR/批准；只列配置变更成本、日志诊断性示例"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列配置变更成本、日志诊断性示例; **空白分类占位/索引**；不提取指标。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:26"	"excluded"	""
"R07-07"	"R07"	"requirement-documents/08-non-functional-requirements/nfr-template-guide.md"	"ef3b13a83a7a7ef8388946a5a04c8461cf8be1779191ef97cc3aad8eb2ed0aa6"	"3868"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**纯记录/写作结构，非 NFR**。“无度量与测量方法视为未完成”是内部质量门槛，不是客户质量目标。"	"writing-and-recording-guidance"	"**纯记录/写作结构，非 NFR**。“无度量与测量方法视为未完成”是内部质量门槛，不是客户质量目标。"	"`type: template-guide,status: reference`；以 NFR-001/002 为写作范例，定义 category、Context/Metric/FC/Measurement/Origin 结构；无业务批准"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"`type: template-guide,status: reference`；以 NFR-001/002 为写作范例，定义 category、Context/Metric/FC/Measurement/Origin 结构；无业务批准; **纯记录/写作结构，非 NFR**。“无度量与测量方法视为未完成”是内部质量门槛，不是客户质量目标。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:27"	"excluded"	""
"R07-08"	"R07"	"requirement-documents/08-non-functional-requirements/operability/README.md"	"97e8357441f5d7c2108e18d6a9d5d6baafe38e0ce39554740b85f7346a1bf415"	"316"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/索引**。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/索引**。"	"无 NFR/批准；只列部署、监控、告警、值守示例"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列部署、监控、告警、值守示例; **空白分类占位/索引**。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:28"	"excluded"	""
"R07-09"	"R07"	"requirement-documents/08-non-functional-requirements/performance/README.md"	"ac352c7b360edab1ff1e1946f478e9f9013dd6eb92f4227dce15a7f79f547ef3"	"316"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/索引**。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/索引**。"	"无 NFR/批准；只列响应时间/吞吐/并发示例"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列响应时间/吞吐/并发示例; **空白分类占位/索引**。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:29"	"excluded"	""
"R07-10"	"R07"	"requirement-documents/08-non-functional-requirements/README.md"	"185c21ab0eb89658f4db34c383682c95faeb3095473908641e64db70ada31571"	"1268"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**NFR 库根索引/编辑说明**，非 NFR。“黄金样例”只指写作形式，不批准 NFR-001/002 内容。"	"empty-category-placeholder-or-library-index"	"**NFR 库根索引/编辑说明**，非 NFR。“黄金样例”只指写作形式，不批准 NFR-001/002 内容。"	"模板、指南、“黄金样例”、category 和 Dataview 导航；无业务批准"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"模板、指南、“黄金样例”、category 和 Dataview 导航；无业务批准; **NFR 库根索引/编辑说明**，非 NFR。“黄金样例”只指写作形式，不批准 NFR-001/002 内容。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:30"	"excluded"	""
"R07-11"	"R07"	"requirement-documents/08-non-functional-requirements/reliability/README.md"	"ffcc99890024af078ffca7b57c64b333264df1e216b53a9f5e1892bef20dff1b"	"329"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/索引**。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/索引**。"	"无 NFR/批准；只列故障率、MTTR、一致性示例"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列故障率、MTTR、一致性示例; **空白分类占位/索引**。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:31"	"excluded"	""
"R07-12"	"R07"	"requirement-documents/08-non-functional-requirements/safety/README.md"	"af62db06c6d709ec8c046a6bd6a88a9b904cb9420cd115169c8f98ba397a2c57"	"403"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/边界说明**；“故障安全响应时间/失败默认拒绝”是未来类型示例，非已定指标。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/边界说明**；“故障安全响应时间/失败默认拒绝”是未来类型示例，非已定指标。"	"无 NFR/批准；区分可度量功能安全指标与 UC-004 业务联锁流程"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；区分可度量功能安全指标与 UC-004 业务联锁流程; **空白分类占位/边界说明**；“故障安全响应时间/失败默认拒绝”是未来类型示例，非已定指标。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:32"	"excluded"	""
"R07-13"	"R07"	"requirement-documents/08-non-functional-requirements/scalability/README.md"	"e77fd52df576a5823c73fa62768c6903742c1642d3ee93f6088b8ac60180acaf"	"312"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/索引**。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/索引**。"	"无 NFR/批准；只列仓位/AGV/并发任务增长示例"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列仓位/AGV/并发任务增长示例; **空白分类占位/索引**。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:33"	"excluded"	""
"R07-14"	"R07"	"requirement-documents/08-non-functional-requirements/security/README.md"	"eb0b2107c7e299b402476d9da4fb09bcf56da5f3cc842883ab56fa28b75497f9"	"391"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/边界说明**；不能从示例推导密码/加密要求。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/边界说明**；不能从示例推导密码/加密要求。"	"无 NFR/批准；只列认证强度、权限、加密示例并与 UC-004 业务安全区分"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列认证强度、权限、加密示例并与 UC-004 业务安全区分; **空白分类占位/边界说明**；不能从示例推导密码/加密要求。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:34"	"excluded"	""
"R07-15"	"R07"	"requirement-documents/08-non-functional-requirements/usability/README.md"	"1484f06fd220c3a6224185b82941baa6fd697aa512c4f2b26a6f5fa5a1234ef9"	"300"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"**空白分类占位/索引**。"	"empty-category-placeholder-or-library-index"	"**空白分类占位/索引**。"	"无 NFR/批准；只列界面易用性/培训上手时间示例"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-from-this-document"	"无 NFR/批准；只列界面易用性/培训上手时间示例; **空白分类占位/索引**。; preserve dynamic-query-versus-snapshot and metric-TBD boundaries"	"R07-traceability-and-nonfunctional-requirements.md:35"	"excluded"	""
"R08-01"	"R08"	"CONTEXT.md"	"221b4e6942ba0fb0c12277a2e7c3311414b979b2ac90280d6400a805a0f937de"	"48370"	"tracked-clean"	"tracked-clean"	"candidate-vocabulary"	"V + DM + BR? + DD"	"ai-modified-current-vocabulary-and-domain-context-without-confirmation"	"内部当前词汇入口；混入大量规范规则与协议细节，不能整份当词汇或已批准需求"	"H1; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"candidate-only-after-separating-vocabulary-domain-business-physical-and-design-claims-source-review-and-explicit-approval"	"内部当前词汇入口；混入大量规范规则与协议细节，不能整份当词汇或已批准需求; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:62"	"candidate"	"R08"
"R08-02"	"R08"	"docs/adr/cross/0001-v1-facade-shaped-for-mes-dispatch.md"	"f5d4342d791a2016ddcbb146111aa7a178669c7b82a69c01622abfd2ab69b8dd"	"401"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"internal-adr-of-unknown-decision-source"	"内部当前 SDK/Facade 设计；无业务批准"	"H2; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前 SDK/Facade 设计；无业务批准; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:63"	"excluded"	""
"R08-03"	"R08"	"docs/adr/cross/0002-hang-continue-named-facade.md"	"9c93adaada95aa9df423f11542023b51515b08afeb2fe87cea561192c6873089"	"409"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"internal-adr-of-unknown-decision-source"	"内部当前 SDK 设计；有实验线索但无决定批准"	"H2; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前 SDK 设计；有实验线索但无决定批准; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:64"	"excluded"	""
"R08-04"	"R08"	"docs/adr/cross/0003-onboard-disconnect-safe-finish-and-server-resume.md"	"e365cf79cb5e3eda5f8feb3b353f0feaf694e234f8603cd0f652c405f5f8a439"	"3464"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前断联安全设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前断联安全设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:65"	"excluded"	""
"R08-05"	"R08"	"docs/adr/cross/0004-onboard-hmi-exclusive-io-authority.md"	"c7c5f1ea932279c9bd8c2ad462479fec0cb873576769be6fde77cfbdb0f00f16"	"2610"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前 IO 权威边界设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前 IO 权威边界设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:66"	"excluded"	""
"R08-06"	"R08"	"docs/adr/cross/0005-slot-physical-and-business-state-authority.md"	"f5522671734fc75caaa4f535f739a5c167d28dad482abbd36e779bd9a5a9dc39"	"1796"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前事实权威边界设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前事实权威边界设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:67"	"excluded"	""
"R08-07"	"R08"	"docs/adr/cross/0006-onboard-minimal-recovery-journal.md"	"4083071d2e5acbdf60af6ad2c5ae06b58e20923721411965ade1df92277a923b"	"2644"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前恢复持久化设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前恢复持久化设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:68"	"excluded"	""
"R08-08"	"R08"	"docs/adr/cross/0007-stable-slot-identity-and-maintenance-io-config-change.md"	"841ab89482c9a9fff1d3d711510bfe88ed7c53995e87c4ddb1b6cf8f8f49b9ae"	"5566"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前仓位身份/配置换版设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前仓位身份/配置换版设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:69"	"excluded"	""
"R08-09"	"R08"	"docs/adr/cross/0008-onboard-departure-safety-server-movement-control.md"	"2767ab6afad4c132be57e5ad9898de70f77d5620027d8ab48ff5534b77b48c30"	"1477"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前安全与移动职责设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前安全与移动职责设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:70"	"excluded"	""
"R08-10"	"R08"	"docs/adr/cross/0009-fresh-safety-check-before-each-movement.md"	"45d7bf2d5791e4211fe4ab959c208caea0729689cc80889275bea1e9c85b401c"	"1438"	"tracked-clean"	"tracked-clean"	"candidate-decision"	"DD"	"ai-generated-or-modified-internal-adr-without-confirmation"	"内部当前发车安全核验设计"	"H3; see R08 identity/history groups and any explicit supersession"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-for-separate-technical-decision-review"	"内部当前发车安全核验设计; preserve R08 conflict, supersession, physical-evidence and dual-vocabulary-entry findings"	"R08-cross-domain-vocabulary-and-decisions.md:71"	"excluded"	""
