"RequirementId"	"Source"	"Title"	"OriginalScope"	"CandidateClassification"	"FinalClassification"	"FinalReason"	"DependencyChain"	"MisclassificationRisk"	"ControlServerImpact"	"OnboardHmiImpact"	"SharedProtocolImpact"	"DecisionBasis"
"REQ-0083"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0083"	"删除目标必须同时满足：显式旧库名；不是系统库或新库；匹配预期旧 schema/contract；数据文件位于…"	"8005 MesIngest 的 GONE 明细、错误历史、原始证据保留、恢复、容量及低内存存储边界"	"首期延后"	"首期延后"	"复核 02～11 票最终决议后保留候选结论：该条属于长期MesIngest Watch、历史与运维能力或完整治理面，指定单车、单图、单 Demand 试运行无需先实现；若后续决策证明进入必要链再升级。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"过早纳入会扩大首期和联调面；若后续证明它是安全/验收必要链却未升级，则会形成隐藏缺口。"	"仅在试运行门禁中消费健康/契约身份。"	"无 MesIngestWatch 页面实现。"	"通常无；健康身份只在诊断证据中引用。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0084"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0084"	"任一切换门禁失败都禁止删除、保留新旧库、以失败退出且不后台重试。删除失败同样保留可检查状态；再次尝试必须由操…"	"8005 MesIngest 的 GONE 明细、错误历史、原始证据保留、恢复、容量及低内存存储边界"	"首期延后"	"首期延后"	"复核 02～11 票最终决议后保留候选结论：该条属于长期MesIngest Watch、历史与运维能力或完整治理面，指定单车、单图、单 Demand 试运行无需先实现；若后续决策证明进入必要链再升级。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"过早纳入会扩大首期和联调面；若后续证明它是安全/验收必要链却未升级，则会形成隐藏缺口。"	"仅在试运行门禁中消费健康/契约身份。"	"无 MesIngestWatch 页面实现。"	"通常无；健康身份只在诊断证据中引用。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0085"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0085"	"删除前在数据库外写不可覆盖的 JSON/Markdown 证据并写 Windows 事件日志，记录实例、旧/…"	"8005 MesIngest 的 GONE 明细、错误历史、原始证据保留、恢复、容量及低内存存储边界"	"首期延后"	"首期延后"	"复核 02～11 票最终决议后保留候选结论：该条属于长期MesIngest Watch、历史与运维能力或完整治理面，指定单车、单图、单 Demand 试运行无需先实现；若后续决策证明进入必要链再升级。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"过早纳入会扩大首期和联调面；若后续证明它是安全/验收必要链却未升级，则会形成隐藏缺口。"	"仅在试运行门禁中消费健康/契约身份。"	"无 MesIngestWatch 页面实现。"	"通常无；健康身份只在诊断证据中引用。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0086"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0086"	"旧库删除后没有历史或版本回滚路径，后续故障只在新库与新契约上向前修复。"	"8005 MesIngest 的 GONE 明细、错误历史、原始证据保留、恢复、容量及低内存存储边界"	"首期延后"	"首期延后"	"复核 02～11 票最终决议后保留候选结论：该条属于长期MesIngest Watch、历史与运维能力或完整治理面，指定单车、单图、单 Demand 试运行无需先实现；若后续决策证明进入必要链再升级。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"过早纳入会扩大首期和联调面；若后续证明它是安全/验收必要链却未升级，则会形成隐藏缺口。"	"仅在试运行门禁中消费健康/契约身份。"	"无 MesIngestWatch 页面实现。"	"通常无；健康身份只在诊断证据中引用。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0087"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0087"	"运行遥测至少覆盖：SQL Server 配置与进程内存、workspace/grant、Error 701、…"	"8005 MesIngest 的 GONE 明细、错误历史、原始证据保留、恢复、容量及低内存存储边界"	"首期延后"	"首期延后"	"复核 02～11 票最终决议后保留候选结论：该条属于长期MesIngest Watch、历史与运维能力或完整治理面，指定单车、单图、单 Demand 试运行无需先实现；若后续决策证明进入必要链再升级。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"过早纳入会扩大首期和联调面；若后续证明它是安全/验收必要链却未升级，则会形成隐藏缺口。"	"仅在试运行门禁中消费健康/契约身份。"	"无 MesIngestWatch 页面实现。"	"通常无；健康身份只在诊断证据中引用。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0088"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0088"	"默认发布门禁固定为：代表性压缩负载下常用 Watch API P95 < 2 秒、P99 < 5 秒；没有 …"	"8005 MesIngest 的 GONE 明细、错误历史、原始证据保留、恢复、容量及低内存存储边界"	"首期延后"	"首期延后"	"复核 02～11 票最终决议后保留候选结论：该条属于长期MesIngest Watch、历史与运维能力或完整治理面，指定单车、单图、单 Demand 试运行无需先实现；若后续决策证明进入必要链再升级。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"过早纳入会扩大首期和联调面；若后续证明它是安全/验收必要链却未升级，则会形成隐藏缺口。"	"仅在试运行门禁中消费健康/契约身份。"	"无 MesIngestWatch 页面实现。"	"通常无；健康身份只在诊断证据中引用。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0089"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0089"	"2026-08-22 的 Host、SQL Server 和已部署程序集状态只是旧诊断事实。实施第一张票必须…"	"8005 MesIngest 的 GONE 明细、错误历史、原始证据保留、恢复、容量及低内存存储边界"	"MVP 交互／安全依赖"	"MVP 交互／安全依赖"	"复核 02～11 票最终决议后保留候选结论：旧部署状态不是验收证据；试运行前必须重新捕获目标 MesIngest build/contract 身份。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"误删可能让MesIngest Watch、历史与运维出现权威分叉、物理状态猜测、断联后重复副作用或无法恢复；误当完整首期功能则扩大范围。"	"仅在试运行门禁中消费健康/契约身份。"	"无 MesIngestWatch 页面实现。"	"通常无；健康身份只在诊断证据中引用。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0090"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0090"	"乐观并发：Save 接受 expectedFingerprint，Rename 与 Delete 接受 ex…"	"8005 MesIngestWatch 的 AreaFilterProfile 编辑、实时同步、冲突与删除后显示范围快照"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：该条核心行为落在本地图已排除或未采用的MesIngestWatch AREA 配置编辑范围；不进入首期实现，但保留原基线身份并由最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)最终逐条复核。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0091"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0091"	"跨进程事务锁：目录内的锁文件，所有读写操作都在锁内进行。多实例并发已被覆盖，不新增锁。"	"8005 MesIngestWatch 的 AreaFilterProfile 编辑、实时同步、冲突与删除后显示范围快照"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：该条核心行为落在本地图已排除或未采用的MesIngestWatch AREA 配置编辑范围；不进入首期实现，但保留原基线身份并由最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)最终逐条复核。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0092"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0092"	"可注入时钟：TimeProvider 已是构造参数，去抖与延迟确认直接用它。"	"8005 MesIngestWatch 的 AreaFilterProfile 编辑、实时同步、冲突与删除后显示范围快照"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：该条核心行为落在本地图已排除或未采用的MesIngestWatch AREA 配置编辑范围；不进入首期实现，但保留原基线身份并由最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)最终逐条复核。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0093"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0093"	"去抖；同一路径的连续事件在一个短窗口内合并为一次"	"8005 MesIngestWatch 的 AreaFilterProfile 编辑、实时同步、冲突与删除后显示范围快照"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：该条核心行为落在本地图已排除或未采用的MesIngestWatch AREA 配置编辑范围；不进入首期实现，但保留原基线身份并由最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)最终逐条复核。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
"REQ-0094"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0094"	"删除延迟确认；Deleted 事件不立即视为删除；延迟确认后文件仍不存在才判定为真删除，期间同名文件重新出现…"	"8005 MesIngestWatch 的 AreaFilterProfile 编辑、实时同步、冲突与删除后显示范围快照"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：该条核心行为落在本地图已排除或未采用的MesIngestWatch AREA 配置编辑范围；不进入首期实现，但保留原基线身份并由最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)最终逐条复核。"	"MesIngest 运维/Watch 能力→真实目录可用性证据；不进入 ControlServer—OnboardHmi 主旅程"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"最终批准 MVP 精确需求适用性清单 (../issues/12-approve-exact-mvp-requirement-applicability-profile.md)"
