cluster_id	representative_candidate_id	member_count	batch_count	source_count	relation_types	review_dispositions	applicable_scopes	version_scope_pointers	member_candidate_ids	representative_statement	review_note
SC-0270	R01-A1393	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1393,R01-A2299	批量操作时各仓位独立校验，互不影响；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0271	R01-A1394	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1394,R01-A2300	记录操作人、结果与时间。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0272	R01-A1396	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1396,R01-A2302	对非空闲仓位点禁用：跳过并提示需先释放仓位。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0273	R01-A1397	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1397,R01-A2303	对非禁用仓位点启用：跳过并提示当前状态不符。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0274	R01-A1399	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1399,R01-A2305	执行禁用/启用的操作角色（班组长、生产管理者或维护人员等）。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0275	R01-A1400	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1400,R01-A2306	已禁用仓位在监控看板上的标识方式。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0276	R01-A1401	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1401,R01-A2307	是否支持跨车批量及批量数量上限。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0277	R01-A1402	2	1	2	normalized-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1402,R01-A2308	**目标：** 维护人员在不走装卸业务流程的前提下，验证某仓位开锁指令能否正常弹开门。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0278	R01-A1404	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1404,R01-A2310	在维护界面选择仓位，下发开锁指令。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0279	R01-A1405	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1405,R01-A2311	现场观察门是否正常弹开，维护人员手动关门。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0280	R01-A1406	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1406,R01-A2312	记录测试结果（维护人、仓位、正常/异常、时间）。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0281	R01-A1407	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1407,R01-A2313	建议测试前禁用仓位，测完再启用，避免与业务抢用。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0282	R01-A1409	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1409,R01-A2315	指令下发失败：判为异常，排查通信后重测。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0283	R01-A1410	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1410,R01-A2316	门未能弹开：标记异常锁定，暂停业务分配，修复后重测并恢复启用。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0284	R01-A1412	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1412,R01-A2318	维护操作角色是否确定为设备/电气维护人员。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0285	R01-A1413	4	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1413,R01-A1425,R01-A2319,R01-A2331	测试前禁用仓位是否改为强制要求。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0286	R01-A1414	2	1	2	normalized-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1414,R01-A2320	**目标：** 在仓门已打开时，验证光幕能否正确反映「有遮挡」与「无遮挡」。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0287	R01-A1416	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1416,R01-A2322	读取并确认空仓时显示「无遮挡」。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0288	R01-A1417	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1417,R01-A2323	放入测试物或手遮挡后，状态变为「有遮挡」。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0289	R01-A1418	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1418,R01-A2324	移除遮挡后，状态恢复「无遮挡」。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0290	R01-A1419	4	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1419,R01-A1430,R01-A2325,R01-A2336	记录测试结果。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0291	R01-A1421	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1421,R01-A2327	空仓却显示有遮挡：先清异物，仍异常则锁定仓位并排查硬件。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0292	R01-A1422	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1422,R01-A2328	有遮挡仍显示无遮挡，或移除后仍显示有遮挡：判为光幕异常，锁定仓位并修复后重测。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0293	R01-A1424	4	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1424,R01-A1434,R01-A2330,R01-A2340	维护操作角色。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0294	R01-A1426	2	1	2	normalized-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1426,R01-A2332	**目标：** 验证系统读取的门状态信号与门实际开/关是否一致。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0295	R01-A1428	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1428,R01-A2334	打开门后，系统显示「开启」。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0296	R01-A1429	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1429,R01-A2335	关闭门后，系统显示「关闭」。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0297	R01-A1432	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1432,R01-A2338	门已开但信号仍显示关闭，或门已关仍显示开启：判为传感器/反馈异常，锁定仓位并修复后重测。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0298	R01-A1435	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1435,R01-A2341	门状态信号来自电子锁反馈还是独立门磁，是否需在文档中细化。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0299	R01-A1436	2	1	2	normalized-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1436,R01-A2342	**目标：** 双向核对「软件配置的 IO 点位」与「物理仓位」是否一一对应正确。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0300	R01-A1438	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1438,R01-A2344	方向一：按配置对某仓位下发开锁，现场目视确认弹开的是否为同一物理仓位。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0301	R01-A1439	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1439,R01-A2345	方向二：手动触发某物理仓位的光幕或门状态，在软件侧核对读到的仓位编号是否一致。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0302	R01-A1440	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1440,R01-A2346	两个方向均通过则映射正确；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0303	R01-A1441	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1441,R01-A2347	可逐仓或按车批量核对。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0304	R01-A1443	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1443,R01-A2349	任一方向不一致：标记「映射异常」，暂停该仓业务分配，修正配置或接线后重新核对。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0305	R01-A1445	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1445,R01-A2351	维护与映射修正分别由设备维护还是 IT 执行。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0306	R01-A1446	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1446,R01-A2352	是否提供批量自动辅助核对手段。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0307	R01-A1447	2	1	2	normalized-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1447,R01-A2353	**目标：** IT 维护人员为每个仓位录入或调整开锁输出、门状态输入、光幕输入等 IO 映射。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0308	R01-A1451	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1451,R01-A2356	系统校验必填项完整、同一通道不重复占用。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0309	R01-A1452	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1452,R01-A2357	保存后状态为「待核对」，需再做点位映射核对测试后方可视为可用。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0310	R01-A1453	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1453,R01-A2358	记录变更人、前后内容、时间与原因。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0311	R01-A1455	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1455,R01-A2360	通道被占用或必填缺失：拒绝保存并提示冲突/缺失项。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0312	R01-A1457	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1457,R01-A2362	「待核对」状态下仓位能否参与业务装货。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0313	R01-A1458	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1458,R01-A2363	设备/电气维护人员是否需要独立的系统操作权限，还是仅现场协同。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0314	R01-A1459	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1459,R01-A2364	是否支持批量导入；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0315	R01-A1460	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1460,R01-A2365	高风险变更是否需二次认证。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0316	R01-A1461	3	1	2	exact-text-duplicate,normalized-text-duplicate	approval-candidate-not-approved,hold-for-question-or-reframing	dispatch-and-fleet,onboard-and-site-operations | dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1461,R01-A1893,R01-A2366	仓位规格（尺寸、最大载重等）由谁配置、配置入口在哪里。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
