"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R02-A0082"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 30"	"1. 业务需求 Business requirements > 1.5 愿景宣言 Vision Statement"	"该系统能够提供产品收取、产品派送、物料派送和搬运任务记录能力，使产品和物料可以在工序、机台、暂存区之间更加及时、标准、可追溯地流转。"	"对于需要在半导体封装车间内完成产品和物料流转的产线人员、物料员和现场管理人员，多仓位机器人搬运系统是一个面向车间内部物流的自动化搬运系统。该系统能够提供产品收取、产品派送、物料派送和搬运任务记录能力，使产品和物料可以在工序、机台、暂存区之间更加及时、标准、可追溯地流转。系统上线后，可以减少人员在产线和机台区域之间的跑动作业，降低人工搬运带来的疲劳、摔料、错送、漏送等风险。不同于当前依靠人工巡线、小推车搬运和人工到物料间领取物料的方式，本系统通过机器人自动执行搬运任务，提升车间物流效率，并减轻现场人员搬运负担。"	"e3b14bb63c1837a2f69a0e1dd8edd60d4f46b31c7c57e51c48b14d8fc237b473"	"business-vision-candidate"	"unknown-source-internal-synthesis"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0083"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 30"	"1. 业务需求 Business requirements > 1.5 愿景宣言 Vision Statement"	"系统上线后，可以减少人员在产线和机台区域之间的跑动作业，降低人工搬运带来的疲劳、摔料、错送、漏送等风险。"	"对于需要在半导体封装车间内完成产品和物料流转的产线人员、物料员和现场管理人员，多仓位机器人搬运系统是一个面向车间内部物流的自动化搬运系统。该系统能够提供产品收取、产品派送、物料派送和搬运任务记录能力，使产品和物料可以在工序、机台、暂存区之间更加及时、标准、可追溯地流转。系统上线后，可以减少人员在产线和机台区域之间的跑动作业，降低人工搬运带来的疲劳、摔料、错送、漏送等风险。不同于当前依靠人工巡线、小推车搬运和人工到物料间领取物料的方式，本系统通过机器人自动执行搬运任务，提升车间物流效率，并减轻现场人员搬运负担。"	"2580400512335ee0468b5ca1ed2d56246fd6626860530549345347b0dbd09c6c"	"business-vision-candidate"	"unknown-source-internal-synthesis"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0084"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 30"	"1. 业务需求 Business requirements > 1.5 愿景宣言 Vision Statement"	"不同于当前依靠人工巡线、小推车搬运和人工到物料间领取物料的方式，本系统通过机器人自动执行搬运任务，提升车间物流效率，并减轻现场人员搬运负担。"	"对于需要在半导体封装车间内完成产品和物料流转的产线人员、物料员和现场管理人员，多仓位机器人搬运系统是一个面向车间内部物流的自动化搬运系统。该系统能够提供产品收取、产品派送、物料派送和搬运任务记录能力，使产品和物料可以在工序、机台、暂存区之间更加及时、标准、可追溯地流转。系统上线后，可以减少人员在产线和机台区域之间的跑动作业，降低人工搬运带来的疲劳、摔料、错送、漏送等风险。不同于当前依靠人工巡线、小推车搬运和人工到物料间领取物料的方式，本系统通过机器人自动执行搬运任务，提升车间物流效率，并减轻现场人员搬运负担。"	"01a450199270a0d86fd979dddbd947c05cc4a66bc319546e2273b8b73ddd478f"	"business-vision-candidate"	"unknown-source-internal-synthesis"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0085"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 32"	"1. 业务需求 Business requirements > 1.6 业务风险 Business risks"	"现场人员如果没有按照系统流程发起任务、收料、取料，可能导致机器人系统使用率不足。"	"现场人员如果没有按照系统流程发起任务、收料、取料，可能导致机器人系统使用率不足。"	"1d724270fe2da63a3dbe77e98ab551e3c1fc892601918729356fbc5f8f9cc594"	"business-risk-candidate"	"unknown-source-internal-synthesis"	"workflow-engine-and-governance"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0086"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 33"	"1. 业务需求 Business requirements > 1.6 业务风险 Business risks"	"MES、RCS、机器人系统之间的数据或任务状态不同步，可能导致任务下发失败、执行异常或搬运不及时。"	"MES、RCS、机器人系统之间的数据或任务状态不同步，可能导致任务下发失败、执行异常或搬运不及时。"	"fabd3815c9d2979c2c8a460edc897cbbe3c30af8cf4e08d033354818305b179f"	"business-risk-candidate"	"unknown-source-internal-synthesis"	"MES-integration-and-transport-demand"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0087"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 34"	"1. 业务需求 Business requirements > 1.6 业务风险 Business risks"	"车间通道、机台位置、暂存区、货架位置等现场环境发生变化，可能影响机器人运行路线和搬运稳定性。"	"车间通道、机台位置、暂存区、货架位置等现场环境发生变化，可能影响机器人运行路线和搬运稳定性。"	"199cd428bcdd0bd66b91542fa2f2c409cd0fccf3a9b121921b1adcb2ca6084d0"	"business-risk-candidate"	"unknown-source-internal-synthesis"	"8005-project-cross-domain"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0088"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 35"	"1. 业务需求 Business requirements > 1.6 业务风险 Business risks"	"机器人遇到堵路、取放失败、任务失败等异常时，如果现场处理不及时，可能影响产品和物料的正常流转。"	"机器人遇到堵路、取放失败、任务失败等异常时，如果现场处理不及时，可能影响产品和物料的正常流转。"	"59881ed3aa5ccb1edbe6d494fb33f616e75ffba7c659adcb9c20fa021e980934"	"business-risk-candidate"	"unknown-source-internal-synthesis"	"8005-project-cross-domain"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0089"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 36"	"1. 业务需求 Business requirements > 1.6 业务风险 Business risks"	"现场人员如果不熟悉或不信任机器人搬运方式，可能继续依赖人工搬运，影响项目目标达成。"	"现场人员如果不熟悉或不信任机器人搬运方式，可能继续依赖人工搬运，影响项目目标达成。"	"67be51c05517303a60ab8ce052de6ae522e3eff571ff5e7912d15cd3642a03c8"	"business-risk-candidate"	"unknown-source-internal-synthesis"	"8005-project-cross-domain"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0090"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 37"	"1. 业务需求 Business requirements > 1.6 业务风险 Business risks"	"如果产品、物料、位置、任务状态等数据不准确，可能导致错送、漏送或搬运记录无法追溯。"	"如果产品、物料、位置、任务状态等数据不准确，可能导致错送、漏送或搬运记录无法追溯。"	"2246927be8453499d089230ff20d0ef3a235e93cacb456eea67ac4a3b05985fc"	"business-risk-candidate"	"unknown-source-internal-synthesis"	"8005-project-cross-domain"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0091"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 39"	"1. 业务需求 Business requirements > 1.7 业务假设与依赖关系 Business assumptions and dependencies"	"业务假设："	"业务假设："	"232f44f54778c311021bdcce9eb1564e6af0329fe31c55f8ec820314a815a50f"	"business-assumption-or-dependency-candidate"	"unknown-source-internal-synthesis"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0092"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 40"	"1. 业务需求 Business requirements > 1.7 业务假设与依赖关系 Business assumptions and dependencies"	"车间存在稳定、持续的产品和物料搬运需求。"	"车间存在稳定、持续的产品和物料搬运需求。"	"f15bd4ba109d86b7d2012c96c3fa80d8c37e9a8734521fd7eb709bf83f65d973"	"business-assumption-or-dependency-candidate"	"unknown-source-internal-synthesis"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0093"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 41"	"1. 业务需求 Business requirements > 1.7 业务假设与依赖关系 Business assumptions and dependencies"	"产品和物料搬运流程可以被标准化，并适合由机器人执行。"	"产品和物料搬运流程可以被标准化，并适合由机器人执行。"	"a2c919a5b4b1cedc6475492b61cc841c9635fddc834432667e5411ff7a26a9e7"	"business-assumption-or-dependency-candidate"	"unknown-source-internal-synthesis"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0094"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 42"	"1. 业务需求 Business requirements > 1.7 业务假设与依赖关系 Business assumptions and dependencies"	"现场人员愿意按照系统流程发起任务、收料、取料和处理异常。"	"现场人员愿意按照系统流程发起任务、收料、取料和处理异常。"	"cd9b5163e29f3e25fb535b46fbfa5aca217594bea8198dcf9188bc7c41693710"	"business-assumption-or-dependency-candidate"	"unknown-source-internal-synthesis"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0095"	"R02"	"R02-08"	"requirement-documents/00-vision/vision-and-scope.md"	"c5dbdd400b9952e886ab2ef3e12f1ddcfafb7fb90175e9e366973d82f6912070"	"line 43"	"1. 业务需求 Business requirements > 1.7 业务假设与依赖关系 Business assumptions and dependencies"	"产品、物料、机台、暂存区等基础数据能够保持准确。"	"产品、物料、机台、暂存区等基础数据能够保持准确。"	"c5259fc721e7f9bd9ff883402498b1913dd76974a7346fb2d2f9efc1a21c539d"	"business-assumption-or-dependency-candidate"	"unknown-source-internal-synthesis"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-mixed-vision-draft; references:R02-07,R02-09"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
