review_id	candidate_id	batch_id	source_record_id	source_path	exact_location	section_path	statement_text	source_context	statement_fingerprint	original_candidate_class	original_baseline_route	original_review_disposition	original_conflict_pointer	original_approval_state	post_conflict_disposition	resolution_pointer	review_rationale	review_fingerprint
PCR-0094	R01-A1886	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1275	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单	下列问题汇总自各场景「待确认」，按对设计与验收的影响分组，便于讨论时逐项拍板。	下列问题汇总自各场景「待确认」，按对设计与验收的影响分组，便于讨论时逐项拍板。	9c9b244136c4834e414abe925a984190af9219fd9417f44c54bf4c9394d69672	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0635	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	9fd91de24ae5342076f320ee249bb6c6bbb10f27998aa5a679653a66788fd7fc
PCR-0095	R01-A1887	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1281	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	任务长时间无车辆响应时，提升优先级的默认分钟数取多少？	序号=1 | 问题=任务长时间无车辆响应时，提升优先级的默认分钟数取多少？ | 关联场景/说明=派车排序（约 1～3 分钟可配置）	de699ba50426bf82decf9bbe5c5fb1a0766e1f218c35d300788408415a016a33	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/66-decide-dispatch-ranking-route-cost-and-no-response-escalation.md	问题已能按业务后果精确表述，并由《决定派车评分、路网成本与无车响应升级规则》统一承载；原声明保持未批准。	8d21535d5e76a4eb9111b1a95b31b68c75562d13fdb2a25b7c06992dd3fef5f4
PCR-0096	R01-A1888	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1281	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	派车排序（约 1～3 分钟可配置）	序号=1 | 问题=任务长时间无车辆响应时，提升优先级的默认分钟数取多少？ | 关联场景/说明=派车排序（约 1～3 分钟可配置）	7dae3db6edbcad153d23eecc61b35c1734e3823b9244475fe1ac91adef5e0eaf	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0636	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	c22d6201e5e8df6b6c272255334585c8703e37448aac32a7aedfbeef0cc43024
PCR-0097	R01-A1889	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1282	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	除第 5 类（叫料送机台）外，其余任务类型的优先级权重如何定？	序号=2 | 问题=除第 5 类（叫料送机台）外，其余任务类型的优先级权重如何定？ | 关联场景/说明=派车排序	756b0fe87b5657918dbfbf58079a41d08f87a23548f0399db1e3eaa7f33ef394	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/66-decide-dispatch-ranking-route-cost-and-no-response-escalation.md	问题已能按业务后果精确表述，并由《决定派车评分、路网成本与无车响应升级规则》统一承载；原声明保持未批准。	1e50b36823854fc7c685589c2c56720f098e83df2fd2bf0663f306d59429723f
PCR-0098	R01-A1890	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1282	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	派车排序	序号=2 | 问题=除第 5 类（叫料送机台）外，其余任务类型的优先级权重如何定？ | 关联场景/说明=派车排序	9a94b78be40e87bf75bb9edb278303fb056d906106f6ca74b1c1556c3ff83f47	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0637	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	22813088a5c416ed10d1a9033d9faf26331e9c37834e755d61c7e13e2e037b13
PCR-0099	R01-A1891	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1283	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	顺路取货相对当前配送的最大延迟阈值取多少？	序号=3 | 问题=顺路取货相对当前配送的最大延迟阈值取多少？ | 关联场景/说明=复合停靠/派车范围	5e73eab0c2c2e08f0b1ebd06afeb8028c4497a66cb8a3b3e61d89c2886672643	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/65-decide-composite-transport-zoning-and-multi-sublot-boundary.md	问题已能按业务后果精确表述，并由《决定复合运输、分区与多 SUBLOT 组合边界》统一承载；原声明保持未批准。	3b048f45a0f44c72554369d4daf9de882d85286698f536484ef7b73234b70455
PCR-0100	R01-A1892	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1283	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	复合停靠/派车范围	序号=3 | 问题=顺路取货相对当前配送的最大延迟阈值取多少？ | 关联场景/说明=复合停靠/派车范围	8b9ffbaf2b1d4cbded4279e8c3d88e75b3131d054040875b22e770e054ecb286	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0638	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	5eece4e87135b6e1f1611ab97d474c37cac31ff6f929eb2048c0ee770cd73e14
PCR-0101	R01-A1893	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1284	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	仓位规格（尺寸、最大载重等）由谁配置、配置入口在哪里？	序号=4 | 问题=仓位规格（尺寸、最大载重等）由谁配置、配置入口在哪里？ | 关联场景/说明=仓位模型/硬件	e2aef109fd3f1ef67bd7e7ac6e3f4d04efd25e395a31e6e824d00a5d99898184	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/72-decide-slot-io-mapping-activation-and-maintenance-policy.md	问题已能按业务后果精确表述，并由《决定仓位模型与 IO 映射配置、验证和启用门禁》统一承载；原声明保持未批准。	7d3a78ac820097f64811bde8c63997d50b025fdbae5f4fb51d096ff7596bd788
PCR-0102	R01-A1894	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1284	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	仓位模型/硬件	序号=4 | 问题=仓位规格（尺寸、最大载重等）由谁配置、配置入口在哪里？ | 关联场景/说明=仓位模型/硬件	ccd6a80696da7f57e0d669089ff9ee40beff7150806469c27f9ac642696c0017	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0639	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	c721be696ffee4dc9aaa0364d0f38cffd20ed5e06af277e21e6e42c0b4828a90
PCR-0103	R01-A1895	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1285	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	五个固定区域（派工待送区、烘箱间、关卡区、三光区、氮气柜）的具体站点名是什么？	序号=5 | 问题=五个固定区域（派工待送区、烘箱间、关卡区、三光区、氮气柜）的具体站点名是什么？ | 关联场景/说明=地图建好后配置，程序不写死	f740adbd060ebeda877ba7789ac172cf007b4fc65980a8373317254d4e02251d	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-evidence-before-candidacy	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	该记录要求目标环境、接口、字段、配置值或版本绑定事实；现有材料不足，不能由批准人猜测或由实现反推。	4a9f5c8c82cbe8d516d7333460ce947bb55aa62d968b473ba0706b9d987abeb3
PCR-0104	R01-A1896	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1285	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	地图建好后配置，程序不写死	序号=5 | 问题=五个固定区域（派工待送区、烘箱间、关卡区、三光区、氮气柜）的具体站点名是什么？ | 关联场景/说明=地图建好后配置，程序不写死	5c786ad66bd32a3c6c16a34794a29d44527b7de6110ed7cc2dc449bdc1d0d681	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0640	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	1c0c3680ed05c405b04a1ad5b430c957e2f776b478f9f47d8b0a27afdcd5d138
PCR-0105	R01-A1897	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1286	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	命名不规范、无法自动拆分的站点，显式覆盖清单由谁维护、上线前是否一次性梳理？	序号=6 | 问题=命名不规范、无法自动拆分的站点，显式覆盖清单由谁维护、上线前是否一次性梳理？ | 关联场景/说明=AREA—站点映射	bb48f930ee1afdd32a74bfcb3c17206e0279dc568ce9b21f9b6fad4dff3c12e6	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/79-decide-area-override-maintenance-and-effectivity-governance.md	问题已能按业务后果精确表述，并由《决定 AREA 显式覆盖的维护与生效治理》统一承载；原声明保持未批准。	bf06a6576e75f86a3dfdd6ba15bcd41c676c8badc28d712a18252f5020dca2e7
PCR-0106	R01-A1898	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1286	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	AREA—站点映射	序号=6 | 问题=命名不规范、无法自动拆分的站点，显式覆盖清单由谁维护、上线前是否一次性梳理？ | 关联场景/说明=AREA—站点映射	b00b2ba6638a24138b15cbd11de264ec56d4331b2fbf58dc90a1ae6ef7fbd7d9	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0641	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	2a147ff256747a271955aef254a8c46f6488a52e8f8a0bb7aff0f79af33d3398
PCR-0107	R01-A1899	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1287	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	UC-042 故障处置的操作权限边界、是否需二次认证/班组长审批，以及等待修复超时后如何处理？	序号=7 | 问题=UC-042 故障处置的操作权限边界、是否需二次认证/班组长审批，以及等待修复超时后如何处理？ | 关联场景/说明=途中故障改派/终止	b875e559473e77c42ba6d54b8a7ca986b2ebaa9553e42096df4b0f084387394e	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/69-decide-faulted-agv-isolation-cargo-handling-and-manual-override.md	问题已能按业务后果精确表述，并由《决定故障车辆隔离、货物处置与人工越权边界》统一承载；原声明保持未批准。	292952fd6f4f676db1db6d000b0bade48e5a907058724f83dde249d237f34c61
PCR-0108	R01-A1900	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1287	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	途中故障改派/终止	序号=7 | 问题=UC-042 故障处置的操作权限边界、是否需二次认证/班组长审批，以及等待修复超时后如何处理？ | 关联场景/说明=途中故障改派/终止	6aabf39765defff2da620f170c493b3d5264a4724a4389bf90681c11448c7d05	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0642	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	a39ad327fa481234b69ccbb30c9519b688424aeb7174e05b673e8517da6a0345
PCR-0109	R01-A1901	R01	R01-13	requirement-documents/07-customer-deliverables/客户需求讨论稿-多仓位AGV系统.md	line 1288	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.1 建议优先讨论（影响设计/验收）	UC-004 联锁失败（暂停/取消指令失败、车未及时停下）时，是否下发紧急停止？	序号=8 | 问题=UC-004 联锁失败（暂停/取消指令失败、车未及时停下）时，是否下发紧急停止？ | 关联场景/说明=安全联锁	2edd238137e62e364368c5b8eb91284559e1eb9cbb9b5b08f7950babcbd08c53	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/70-decide-safety-interlock-failure-escalation-and-emergency-stop.md	问题已能按业务后果精确表述，并由《决定安全联锁失败升级与紧急停止边界》统一承载；原声明保持未批准。	2c202449f0c52bebc657964528460322ae4980a3efc54b5d01938c9eec879965
