relation_id	relation_type	left_candidate_id	right_candidate_id	left_batch_id	right_batch_id	left_source_record_id	right_source_record_id	semantic_score	trigram_dice	bigram_dice	identifier_jaccard	scope_relation	version_relation	shared_identifiers	review_action
REL-00572	exact-text-duplicate	R01-A1701	R01-A2601	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00573	exact-text-duplicate	R01-A1702	R01-A2602	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00574	exact-text-duplicate	R01-A1703	R01-A2603	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00575	exact-text-duplicate	R01-A1704	R01-A2604	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00576	exact-text-duplicate	R01-A1709	R01-A2609	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00577	exact-text-duplicate	R01-A1710	R01-A2610	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00578	exact-text-duplicate	R01-A1711	R01-A2611	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00579	exact-text-duplicate	R01-A1712	R01-A2612	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00580	exact-text-duplicate	R01-A1713	R01-A2613	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00581	exact-text-duplicate	R01-A1714	R01-A2614	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00582	exact-text-duplicate	R01-A1716	R01-A2616	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00583	exact-text-duplicate	R01-A1717	R01-A2617	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00584	exact-text-duplicate	R01-A1722	R01-A2622	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00585	exact-text-duplicate	R01-A1723	R01-A2623	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00586	exact-text-duplicate	R01-A1724	R01-A2624	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00587	exact-text-duplicate	R01-A1725	R01-A2625	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00588	exact-text-duplicate	R01-A1726	R01-A2626	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00589	exact-text-duplicate	R01-A1728	R01-A2628	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00590	exact-text-duplicate	R01-A1729	R01-A2629	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00591	exact-text-duplicate	R01-A1734	R01-A2634	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00592	exact-text-duplicate	R01-A1735	R01-A2635	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00593	exact-text-duplicate	R01-A1736	R01-A2636	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00594	exact-text-duplicate	R01-A1737	R01-A2637	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00595	exact-text-duplicate	R01-A1738	R01-A2638	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00596	exact-text-duplicate	R01-A1740	R01-A2640	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00597	exact-text-duplicate	R01-A1742	R01-A2642	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00598	exact-text-duplicate	R01-A1743	R01-A2643	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00599	exact-text-duplicate	R01-A1744	R01-A2644	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00600	exact-text-duplicate	R01-A1747	R01-A2647	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00601	exact-text-duplicate	R01-A1748	R01-A2648	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00602	exact-text-duplicate	R01-A1749	R01-A2649	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00603	exact-text-duplicate	R01-A1750	R01-A2650	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00604	exact-text-duplicate	R01-A1751	R01-A2651	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00605	exact-text-duplicate	R01-A1752	R01-A2652	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00606	exact-text-duplicate	R01-A1753	R01-A2653	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00607	exact-text-duplicate	R01-A1754	R01-A2654	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00608	exact-text-duplicate	R01-A1755	R01-A2655	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00609	exact-text-duplicate	R01-A1757	R01-A2657	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00610	exact-text-duplicate	R01-A1758	R01-A2658	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00611	exact-text-duplicate	R01-A1759	R01-A2659	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00612	exact-text-duplicate	R01-A1764	R01-A2664	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00613	exact-text-duplicate	R01-A1765	R01-A2665	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00614	exact-text-duplicate	R01-A1766	R01-A2666	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00615	exact-text-duplicate	R01-A1767	R01-A2667	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00616	exact-text-duplicate	R01-A1768	R01-A2668	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00617	exact-text-duplicate	R01-A1769	R01-A2669	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00618	exact-text-duplicate	R01-A1771	R01-A2671	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00619	exact-text-duplicate	R01-A1774	R01-A2674	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00620	exact-text-duplicate	R01-A1777	R01-A2677	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00621	exact-text-duplicate	R01-A1778	R01-A2678	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00622	exact-text-duplicate	R01-A1779	R01-A2679	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00623	exact-text-duplicate	R01-A1780	R01-A2680	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00624	exact-text-duplicate	R01-A1781	R01-A2681	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00625	exact-text-duplicate	R01-A1782	R01-A2682	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00626	exact-text-duplicate	R01-A1783	R01-A2683	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00627	exact-text-duplicate	R01-A1785	R01-A2685	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00628	exact-text-duplicate	R01-A1790	R01-A2690	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00629	exact-text-duplicate	R01-A1791	R01-A2691	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00630	exact-text-duplicate	R01-A1792	R01-A2692	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00631	exact-text-duplicate	R01-A1793	R01-A2693	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00632	exact-text-duplicate	R01-A1794	R01-A2694	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00633	exact-text-duplicate	R01-A1795	R01-A2695	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00634	exact-text-duplicate	R01-A1796	R01-A2696	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00635	exact-text-duplicate	R01-A1798	R01-A2698	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00636	exact-text-duplicate	R01-A1799	R01-A2699	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00637	exact-text-duplicate	R01-A1800	R01-A2700	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00638	exact-text-duplicate	R01-A1801	R01-A2701	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00639	exact-text-duplicate	R01-A1803	R01-A2703	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00640	exact-text-duplicate	R01-A1806	R01-A2706	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00641	exact-text-duplicate	R01-A1807	R01-A2707	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00642	exact-text-duplicate	R01-A1808	R01-A2708	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00643	exact-text-duplicate	R01-A1809	R01-A2709	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00644	exact-text-duplicate	R01-A1810	R01-A2710	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00645	exact-text-duplicate	R01-A1811	R01-A2711	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00646	exact-text-duplicate	R01-A1813	R01-A2713	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00647	exact-text-duplicate	R01-A1815	R01-A2715	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00648	exact-text-duplicate	R01-A1818	R01-A2718	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00649	exact-text-duplicate	R01-A1819	R01-A2719	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00650	exact-text-duplicate	R01-A1820	R01-A2720	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00651	exact-text-duplicate	R01-A1821	R01-A2721	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00652	exact-text-duplicate	R01-A1822	R01-A2722	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00653	exact-text-duplicate	R01-A1823	R01-A2723	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00654	exact-text-duplicate	R01-A1825	R01-A2725	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00655	exact-text-duplicate	R01-A1830	R01-A2730	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00656	exact-text-duplicate	R01-A1831	R01-A2731	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00657	exact-text-duplicate	R01-A1832	R01-A2732	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00658	exact-text-duplicate	R01-A1833	R01-A2733	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00659	exact-text-duplicate	R01-A1834	R01-A2734	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00660	exact-text-duplicate	R01-A1835	R01-A2735	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00661	exact-text-duplicate	R01-A1837	R01-A2737	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00662	exact-text-duplicate	R01-A1839	R01-A2739	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00663	exact-text-duplicate	R01-A1842	R01-A2742	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00664	exact-text-duplicate	R01-A1843	R01-A2743	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00665	exact-text-duplicate	R01-A1844	R01-A2744	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00666	exact-text-duplicate	R01-A1845	R01-A2745	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00667	exact-text-duplicate	R01-A1846	R01-A2746	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00668	exact-text-duplicate	R01-A1847	R01-A2747	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00669	exact-text-duplicate	R01-A1849	R01-A2749	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00670	exact-text-duplicate	R01-A1850	R01-A2750	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00671	exact-text-duplicate	R01-A1851	R01-A2751	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00672	exact-text-duplicate	R01-A1853	R01-A2753	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00673	exact-text-duplicate	R01-A1854	R01-A2754	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00674	exact-text-duplicate	R01-A1855	R01-A2755	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00675	exact-text-duplicate	R01-A1858	R01-A2758	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00676	exact-text-duplicate	R01-A1859	R01-A2759	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00677	exact-text-duplicate	R01-A1860	R01-A2760	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00678	exact-text-duplicate	R01-A1861	R01-A2761	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00679	exact-text-duplicate	R01-A1862	R01-A2762	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00680	exact-text-duplicate	R01-A1864	R01-A2764	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00681	exact-text-duplicate	R01-A1865	R01-A2765	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00682	exact-text-duplicate	R01-A1867	R01-A2767	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00683	exact-text-duplicate	R01-A1868	R01-A2768	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00684	exact-text-duplicate	R01-A1869	R01-A2769	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00685	exact-text-duplicate	R01-A1872	R01-A2772	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00686	exact-text-duplicate	R01-A1873	R01-A2773	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-00687	exact-text-duplicate	R01-A1874	R01-A2774	R01	R01	R01-13	R01-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
