candidate_id	batch_id	source_record_id	source_path	source_sha256	exact_location	section_path	statement_text	source_context	statement_fingerprint	candidate_class	source_claim_status	applicable_scope	baseline_route	duplicate_or_derivation	conflict_pointer	approval_state	approval_gap	exact_text_sha256	semantic_normalized_sha256	exact_text_cluster_id	normalized_text_cluster_id	semantic_review_cluster_id	relation_to_cluster_representative	review_disposition	approval_batch_id	graduate_conflict_pointers	version_scope_pointers
R02-A0601	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 100	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 7. 等待外部事件	早到事件按预置策略安全暂存或拒绝，迟到事件只记录审计，不得推进已结束/已离开步骤的流程。	仅当前流程实例的当前等待步骤可以消费匹配事件；早到事件按预置策略安全暂存或拒绝，迟到事件只记录审计，不得推进已结束/已离开步骤的流程。	6a4ad30207bae0aefdcd977b4f4dc07b8fd0270d2d013d930e85bbd3391468f1	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	6a4ad30207bae0aefdcd977b4f4dc07b8fd0270d2d013d930e85bbd3391468f1	1a64d862ab3236d6394e19d541f1890f1f67480faa636a8aa29ca3ce7b905781				singleton	approval-candidate-not-approved	AP-IAM-SRC-02		
R02-A0602	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 101	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 7. 等待外部事件	事件来源无法认证、关联键不一致、内容不完整或顺序异常时不得推进。	事件来源无法认证、关联键不一致、内容不完整或顺序异常时不得推进。	35fc7494a34ab46cdf279df1fd192acb5d8415dbeb5f9730c518a7ff81f0c24f	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	identity-access-and-audit	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	35fc7494a34ab46cdf279df1fd192acb5d8415dbeb5f9730c518a7ff81f0c24f	7cec2a405b1a68ca74368d45471e2a91586a1d212e7d44558305525e60fb8a1d				singleton	approval-candidate-not-approved	AP-IAM-SRC-02		
R02-A0603	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 102	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 7. 等待外部事件	超时只能进入预置的重试、告警、等待人工或异常结束步骤，不得动态跳往任意节点。	超时只能进入预置的重试、告警、等待人工或异常结束步骤，不得动态跳往任意节点。	60bc181ca17b20559a978f478fb411794aef73f9549b86e4f220be23d0b2f07f	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	60bc181ca17b20559a978f478fb411794aef73f9549b86e4f220be23d0b2f07f	7a630fe15c6701e439f8f82c33682c10216c92be10670b1700e083f702d2b618				singleton	approval-candidate-not-approved	AP-SLOT-SRC-02		
R02-A0604	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 106	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 8. Fail-closed	以下任一情况发生时，当前步骤不得标记成功，流程不得推进：	以下任一情况发生时，当前步骤不得标记成功，流程不得推进：	e34cf64410ba2090fcd2f7e2ecfae6cb087429b4e613d126478d63bebc5d6731	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	e34cf64410ba2090fcd2f7e2ecfae6cb087429b4e613d126478d63bebc5d6731	f1f9b087c603b3e020a631b2fce38075bea0b45ac2c79868732c240ef518120f				singleton	approval-candidate-not-approved	AP-SLOT-SRC-02		
R02-A0605	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 108	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 8. Fail-closed	步骤类型未知、参数无效、模板快照损坏或与校验值不一致。	步骤类型未知、参数无效、模板快照损坏或与校验值不一致。	2d95098d4c146e871ec4a63c26b65fd112dcefd64e35746887c5d37a26545545	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	2d95098d4c146e871ec4a63c26b65fd112dcefd64e35746887c5d37a26545545	2e25815fbdd3c28ce1800a78770e99944ffd7d4d4118b2a0bd7112df91bdd6a5				singleton	approval-candidate-not-approved	AP-SLOT-SRC-02		
R02-A0606	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 109	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 8. Fail-closed	输入缺失、条件结果未知、输出无法验证或审计无法写入。	输入缺失、条件结果未知、输出无法验证或审计无法写入。	adb61b5098a66c743390f6fd468b98d99d4e60cb4bcd59cf4e003256aeeee9a7	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	adb61b5098a66c743390f6fd468b98d99d4e60cb4bcd59cf4e003256aeeee9a7	facd8a9eb3b76e706d7c5a8b35e0a77ee1c0db955ab3318bf65cddb2a5c2d0f2				singleton	approval-candidate-not-approved	AP-IAM-SRC-02		
R02-A0607	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 110	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 8. Fail-closed	外部调用超时且结果未知、事件无法关联、幂等状态无法确定。	外部调用超时且结果未知、事件无法关联、幂等状态无法确定。	2ac2fb554f53ac1c887fb4c0f4deb484c4111f2e876bebd67e3b3f146254676a	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	2ac2fb554f53ac1c887fb4c0f4deb484c4111f2e876bebd67e3b3f146254676a	660f6b7e28a27be6c950e5c717ad6333baea9d69f1546646219d9858f6f35054				singleton	approval-candidate-not-approved	AP-SLOT-SRC-02		
R02-A0608	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 111	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 8. Fail-closed	安全状态未知、联锁失败、仓门/光幕状态异常或认证/权限失败。	安全状态未知、联锁失败、仓门/光幕状态异常或认证/权限失败。	f83068bdcbdb7442ad917b336376cf20a8f5bb9b9e4eb598784491c9f158d29c	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	identity-access-and-audit	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	f83068bdcbdb7442ad917b336376cf20a8f5bb9b9e4eb598784491c9f158d29c	7ff9502175108ea191e583d43a9089a95d038d25629b76dccc037600003c1470				singleton	approval-candidate-not-approved	AP-IAM-SRC-02		
R02-A0609	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 112	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 8. Fail-closed	系统恢复后无法确定崩溃前步骤是否已产生副作用。	系统恢复后无法确定崩溃前步骤是否已产生副作用。	21eef2a6158f6cdd972eee42c4bbc85a2953943f2641e6d5adc4884ae9ac64e8	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	21eef2a6158f6cdd972eee42c4bbc85a2953943f2641e6d5adc4884ae9ac64e8	39e34d7ab0e9207d84bfc33446103454d0806ef893f4133a471dead6f82ae5dd				singleton	approval-candidate-not-approved	AP-SLOT-SRC-02		
R02-A0610	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 114	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 8. Fail-closed	系统应保持或恢复到可证明安全的状态，记录异常并告警；	系统应保持或恢复到可证明安全的状态，记录异常并告警；不得默认成功、默认跳过、推进下一步骤或直接改变业务任务为完成。	a17ecfadd7ce6ce7f56aa5d84e79328f5a00bb745b50657b5054faff43672921	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	a17ecfadd7ce6ce7f56aa5d84e79328f5a00bb745b50657b5054faff43672921	78056854bddd3654995184e82e4efa1c04ec844b2f746ced22721cd70264e611				singleton	approval-candidate-not-approved	AP-SLOT-SRC-02		
R02-A0611	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 114	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 8. Fail-closed	不得默认成功、默认跳过、推进下一步骤或直接改变业务任务为完成。	系统应保持或恢复到可证明安全的状态，记录异常并告警；不得默认成功、默认跳过、推进下一步骤或直接改变业务任务为完成。	1e0a6401d2a825bbe53fa4c63b99a79eda10f68ef3d6fd3038d6293d5fd3a168	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	1e0a6401d2a825bbe53fa4c63b99a79eda10f68ef3d6fd3038d6293d5fd3a168	7a56b5576e2dd2567863613d5624373c5c04880ffea0b0ce43fc9b0eccdabb8d				singleton	approval-candidate-not-approved	AP-SLOT-SRC-02		
R02-A0612	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 118	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 9. 流程实例状态与业务任务状态分离	流程实例状态描述“模板步骤执行到了哪里”，业务任务状态描述“物料搬运业务处于哪个阶段”。	流程实例状态描述“模板步骤执行到了哪里”，业务任务状态描述“物料搬运业务处于哪个阶段”。二者必须分开存储、分别校验和审计：	4772daa4e3aa04e587977f89c73f32bf9889f29b8fef001769d4697260fd9b78	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	4772daa4e3aa04e587977f89c73f32bf9889f29b8fef001769d4697260fd9b78	1807f18e5961e8524f11b089f88cfa4ddc03c456b706f7f91c73fcfacf815410				singleton	approval-candidate-not-approved	AP-SLOT-SRC-03		
R02-A0613	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 118	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 9. 流程实例状态与业务任务状态分离	二者必须分开存储、分别校验和审计：	流程实例状态描述“模板步骤执行到了哪里”，业务任务状态描述“物料搬运业务处于哪个阶段”。二者必须分开存储、分别校验和审计：	68b7cde267277525fc79f0439573060943b37d3ea5e6352b458df8a2a01948cd	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	68b7cde267277525fc79f0439573060943b37d3ea5e6352b458df8a2a01948cd	e34fdd9f6f133fb7c9e734b48e1a5be170c1abb428f68fe1b4a287a2c2748202				singleton	approval-candidate-not-approved	AP-IAM-SRC-02		
R02-A0614	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 120	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 9. 流程实例状态与业务任务状态分离	流程 `Completed` 只表示当前流程快照的全部步骤已完成，不自动等于业务任务 `COMPLETED`；	流程 `Completed` 只表示当前流程快照的全部步骤已完成，不自动等于业务任务 `COMPLETED`；只有目录中明确的业务状态转换步骤成功后，业务任务才能按其状态机变化。	779f1be74165ba935e8e89fdc6d1a4da50d9e869852603a481642799adc433a5	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	c2db9551ff48e2d65db5ef2df55c3cb8c628a475ed2b887d10be7574c7a5016f	6085f3b8524c68f48303d84c3e2dc59ff2ac3deadf8b026e2bf16984c4b149cf				singleton	approval-candidate-not-approved	AP-SLOT-SRC-03		
R02-A0615	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 120	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 9. 流程实例状态与业务任务状态分离	只有目录中明确的业务状态转换步骤成功后，业务任务才能按其状态机变化。	流程 `Completed` 只表示当前流程快照的全部步骤已完成，不自动等于业务任务 `COMPLETED`；只有目录中明确的业务状态转换步骤成功后，业务任务才能按其状态机变化。	2b691df57221d7a7ef0a2effbafb50a52a4faffd9da9dc48de5eb932604417fd	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	2b691df57221d7a7ef0a2effbafb50a52a4faffd9da9dc48de5eb932604417fd	a64792610e855be4696462a0fe774a1ac347fa163d4a6dfdb7550851007e7480				singleton	approval-candidate-not-approved	AP-SLOT-SRC-03		
R02-A0616	R02	R02-15	requirement-documents/02-business-rules/br-006-workflow-step-execution.md	0ff765a61ad43e3ad9b30fdcf43b7c1c3c8999837c7bc7213a7dd45cda22c7a4	line 121	BR-006 Workflow Step Execution 流程步骤执行规则 > Rule Statement 规则内容 > 9. 流程实例状态与业务任务状态分离	流程 `Failed`、`Suspended`、`WaitingExternal` 或 `RetryWaiting` 不得直接把业务任务改成同名状态；	流程 `Failed`、`Suspended`、`WaitingExternal` 或 `RetryWaiting` 不得直接把业务任务改成同名状态；业务任务可保持原状态并附加流程异常/等待原因。	fb37468a466b6844effe030e945e72a70d43ecaff6e9ddf366758c9641d14c0c	internal-modeling-candidate	self-asserted-confirmed-or-internal-derived-without-evidence	slot-hardware-and-material-handling	needs-source-and-explicit-approval	unknown-source-internal-workflow-execution-model; formed-with:R02-26	none-found-within-r02-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding	e53a244ae7cfdc42de0f3dc7984c8deefea25547bd47ab78848986a5aacefa29	105363849c20ab254d736bfba330920ae96d855a7255106c69eb79870812fdd2				singleton	approval-candidate-not-approved	AP-SLOT-SRC-03		
